keyword,rank,listing_type,product_name,price,mrp,discount_percent,stock_status,url
bakuchiol serum,3,Organic,Dr. Sheth's Bakuchiol & Pdrn Ampoule Serum | Firms & Pl...,849.0,999.0,15% off,In Stock,https://www.flipkart.com/dr-sheth-s-bakuchiol-pdrn-ampoule-serum-firms-plumps-skin-improves-texture/p/itmbbbaea3baba63?pid=KMTH8J8VSJSRQM3M&lid=LSTKMTH8J8VSJSRQM3MW6TTFR&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_3&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.KMTH8J8VSJSRQM3M.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,4,Organic,Biofresh Bakuchiol Night Face Serum for Anti-Aging & Ov...,489.0,699.0,30% off,In Stock,https://www.flipkart.com/biofresh-bakuchiol-night-face-serum-anti-aging-overnight-renewal-radiant-skin/p/itm3ee77ec107e0f?pid=ATAGRVESYNWSRHGN&lid=LSTATAGRVESYNWSRHGNIOUDCW&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_4&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.ATAGRVESYNWSRHGN.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,5,Organic,Lotus Organics+ Bakuchiol plant retinol super serum 30m...,842.0,1095.0,23% off,In Stock,https://www.flipkart.com/lotus-organics-bakuchiol-plant-retinol-super-serum-30ml/p/itmaffde7d93bc98?pid=FRNGPGYHEKDJQNZU&lid=LSTFRNGPGYHEKDJQNZUSZQFAY&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_5&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.FRNGPGYHEKDJQNZU.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,6,Sponsored,Somebymi Anti-Aging Retinol Serum – Retinal + Bakuchiol...,1599.0,4000.0,60% off,In Stock,https://www.flipkart.com/somebymi-anti-aging-retinol-serum-retinal-bakuchiol-youthful-skin/p/itmc156a0f2dbfa5?pid=KMTHDYGZV5TVJTH4&lid=LSTKMTHDYGZV5TVJTH45EYHNM&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_6&otracker=search&fm=organic&iid=en_3IiJJRLEz9fb_9Gsc9DT9VNpMmapKvoPTK5bYNZVuCq6YdHg_3NO0tXhnF4hw5jzuPIaEgYcAzUHMa-YKZwZlw%3D%3D&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,7,Organic,Orimii Retinol Free Renewing Serum | 1% Bakuchiol to Fi...,660.0,695.0,5% off,In Stock,https://www.flipkart.com/orimii-retinol-free-renewing-serum-1-bakuchiol-fight-early-signs-ageing/p/itmedc1ecb76492b?pid=FRNGHCRTEKKZQQM8&lid=LSTFRNGHCRTEKKZQQM8GJQEUE&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_7&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.FRNGHCRTEKKZQQM8.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,8,Organic,"HK VITALS 1% Bakuchiol Serum, 15 ml | Retinol Alternati...",449.0,599.0,25% off,In Stock,https://www.flipkart.com/hk-vitals-1-bakuchiol-serum-15-ml-retinol-alternative-glowing-hydrated-skin-boosts-collagen-production-all-skin-types/p/itm43dffb76c1b9e?pid=KMTH5FHYRFEYPX4W&lid=LSTKMTH5FHYRFEYPX4WOLYHMJ&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_8&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.KMTH5FHYRFEYPX4W.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,9,Organic,La Era Bakuchiol Retinol 1% serum,362.0,850.0,57% off,In Stock,https://www.flipkart.com/la-era-bakuchiol-retinol-1-serum/p/itm19adf4cde9c7c?pid=KMTHBDJBBZZBB9FN&lid=LSTKMTHBDJBBZZBB9FNZYR6XO&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_9&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.KMTHBDJBBZZBB9FN.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
bakuchiol serum,10,Organic,Satthwa Organic Bakuchiol Face Serum For Skin Hydration...,741.0,775.0,4% off,In Stock,https://www.flipkart.com/satthwa-organic-bakuchiol-face-serum-skin-hydration-anti-aging-youthful-glow/p/itm965a91f554896?pid=ATAG4WZUCF5GJNPX&lid=LSTATAG4WZUCF5GJNPXMCIPIK&marketplace=FLIPKART&q=bakuchiol+serum&store=g9b%2Fema%2F5la&srno=s_1_10&otracker=search&fm=organic&iid=6d5eccec-936b-4497-9514-9c7913a40bbe.ATAG4WZUCF5GJNPX.SEARCH&ppt=None&ppn=None&ssid=2z2x8zymog0000001752813310000&qH=a7c34c95745b6c3b
caffeine eye cream,1,Sponsored,"mCaffeine Green Tea Under Eye Cream for Dark Circles, P...",295.0,375.0,21% off,In Stock,https://www.flipkart.com/mcaffeine-green-tea-under-eye-cream-dark-circles-puffy-eyes-wrinkles-removal/p/itm8d27bc73986b5?pid=ECMGZT8RKZ3UYHWH&lid=LSTECMGZT8RKZ3UYHWHX5AZOO&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_1&otracker=search&fm=organic&iid=en_c0xju5HF2NefArDjmwmiQgpmE7bmh1eIfY2ANjSXEJRLUOKK0Re4CVLr4BWHTSfmUI1uRjjOXzFYzp61q3My5Q%3D%3D&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,2,Sponsored,7days natural Eye Cream with Vitamin E|Remove Dark Circ...,203.0,599.0,66% off,In Stock,https://www.flipkart.com/7days-natural-eye-cream-vitamin-e-remove-dark-circles-puffy-eyes-wrinkles/p/itm39e15bfe57e53?pid=ECMGAFJBU23FTSPC&lid=LSTECMGAFJBU23FTSPCJCF6AO&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_2&otracker=search&fm=organic&iid=en_c0xju5HF2NefArDjmwmiQgpmE7bmh1eIfY2ANjSXEJTqSmyKXU_qFGbVi8YJJlu4ohbpA-qHoOpLr7bvPPuWFQ%3D%3D&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,3,Organic,mCaffeine Coffee Under Eye Cream for Women & Men - 94% ...,279.0,349.0,20% off,In Stock,https://www.flipkart.com/mcaffeine-coffee-under-eye-cream-women-men-94-users-saw-reduced-dark-circles/p/itm686d078dcd3bf?pid=ECMGHQR8YUZHNGHX&lid=LSTECMGHQR8YUZHNGHX1D0GZE&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_3&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMGHQR8YUZHNGHX.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,4,Organic,"L'Oréal Paris Revitalift Hyaluronic Acid Eye Serum, 20m...",423.0,529.0,20% off,In Stock,https://www.flipkart.com/l-oral-paris-revitalift-hyaluronic-acid-eye-serum-20ml/p/itm96225e2c3105b?pid=ECMGJGBF8HTWPKZJ&lid=LSTECMGJGBF8HTWPKZJFO341H&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_4&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMGJGBF8HTWPKZJ.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,5,Organic,"Plum 3% Vitamin C, 3% Peptide & 3% Caffeine Eye Cream w...",403.0,475.0,15% off,In Stock,https://www.flipkart.com/plum-3-vitamin-c-peptide-caffeine-eye-cream-mandarin/p/itmdfd8be4f0a207?pid=ECMGBY89ZGEEG7NZ&lid=LSTECMGBY89ZGEEG7NZZ9XRFB&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_5&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMGBY89ZGEEG7NZ.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,6,Sponsored,"Lacto Calamine Under Eye Cream for Dark Circles, Fine L...",240.0,429.0,44% off,In Stock,https://www.flipkart.com/lacto-calamine-under-eye-cream-dark-circles-fine-lines-puffy-eyes/p/itm161ed35e3ec94?pid=ECMGNZ3UAHDF2UCG&lid=LSTECMGNZ3UAHDF2UCGRURB7V&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_6&otracker=search&fm=organic&iid=en_c0xju5HF2NefArDjmwmiQgpmE7bmh1eIfY2ANjSXEJQCR5PeoH2CZUaqd72acn3QLIy7OQLObjnCl4YlxRoHhH3Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,7,Organic,"Foxtale Brightening Under Eye Cream with Vitamin C, Caf...",326.0,495.0,34% off,In Stock,https://www.flipkart.com/foxtale-brightening-under-eye-cream-vitamin-c-caffeine-hyaluronic-acid/p/itm72823098d268e?pid=ECMH3XVANNUTYKVF&lid=LSTECMH3XVANNUTYKVFWIWZWQ&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_7&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMH3XVANNUTYKVF.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,8,Organic,Pilgrim Squalane Under Eye Cream with Caffeine|Fights D...,342.0,400.0,14% off,In Stock,https://www.flipkart.com/pilgrim-squalane-under-eye-cream-caffeine-fights-dark-circles-wrinkles-depuff-eyes/p/itmdb858ae01f5d2?pid=ECMGCF6Y2XKGFTYX&lid=LSTECMGCF6Y2XKGFTYXEV7CKS&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_8&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMGCF6Y2XKGFTYX.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,9,Organic,Oriflame Sweden Optimals Hydra Seeing Is Believing Eye ...,383.0,699.0,45% off,In Stock,https://www.flipkart.com/oriflame-sweden-optimals-hydra-seeing-believing-eye-cream/p/itmf3yj9z77wfzgm?pid=ECMF3YG82RRZRFWH&lid=LSTECMF3YG82RRZRFWHGOCIWD&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_9&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMF3YG82RRZRFWH.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
caffeine eye cream,10,Organic,"biocule Forever Young Under Eye Cream for Dark Circles,...",398.0,399.0,N/A,In Stock,https://www.flipkart.com/biocule-forever-young-under-eye-cream-dark-circles-puffiness-fine-lines-wrinkles/p/itmae2fac4298bc7?pid=ECMH2UPEBXRZQPFY&lid=LSTECMH2UPEBXRZQPFYXXWIGK&marketplace=FLIPKART&q=caffeine+eye+cream&store=g9b%2Fema%2Fme0%2Ffmp&srno=s_1_10&otracker=search&fm=organic&iid=125f3f0a-e686-4b18-a598-20b8ec676a77.ECMH2UPEBXRZQPFY.SEARCH&ppt=None&ppn=None&ssid=vi9pfl82jk0000001752813325514&qH=19c7ddcdb1115cb7
niacinamide body lotion,1,Sponsored,Chemist at Play AHA Body Lotion with Ceramides | 5% Nat...,319.0,399.0,20% off,In Stock,https://www.flipkart.com/chemist-play-aha-body-lotion-ceramides-5-natural-niacinamide-shea-butter/p/itmb8efa5653ff74?pid=MSCGHR7SJGMHX3ZW&lid=LSTMSCGHR7SJGMHX3ZWAP9NMI&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_1&otracker=search&fm=organic&iid=en_33aVLDhSDDu5wJM9ZCjDYm4iTKWjIWtnQnWiGuD9X34Biox_EjMnBZ82ra19XSD33C1QiDI_U1pWY4v6mYkBNg%3D%3D&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,2,Sponsored,POND's Niacinamide Nourishing Body Lotion 400 ml,349.0,499.0,30% off,In Stock,https://www.flipkart.com/pond-s-niacinamide-nourishing-body-lotion-400-ml/p/itm124def7707861?pid=BWSH29PH6T2VG8K6&lid=LSTBWSH29PH6T2VG8K60UXLE5&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_2&otracker=search&fm=organic&iid=en_33aVLDhSDDu5wJM9ZCjDYm4iTKWjIWtnQnWiGuD9X36tnNAM8poO3cYhpOrAmi7HIpY_sitPN7NHqBdllR-k5qV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,3,Organic,Mamaearth Rice Water Hydrating Body Lotion with Rice Wa...,562.0,938.0,40% off,In Stock,https://www.flipkart.com/mamaearth-rice-water-hydrating-body-lotion-niacinamide-glass-skin/p/itmb37495a75cba1?pid=MSCH62HHXMVJWWUP&lid=LSTMSCH62HHXMVJWWUPJFO7AX&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_3&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCH62HHXMVJWWUP.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,4,Organic,Be Bodywise 10% Niacinamide Body Lotion for Acne Marks ...,399.0,499.0,20% off,In Stock,https://www.flipkart.com/bodywise-10-niacinamide-body-lotion-acne-marks-aloe-vera-extract-no-paraben/p/itmd6061d1fe5a81?pid=MSCGHYF4CWPGJUDZ&lid=LSTMSCGHYF4CWPGJUDZXNEJ4K&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_4&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCGHYF4CWPGJUDZ.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,5,Organic,The Plant Fix Plix Peaches & Lemon Detan Body Lotion - ...,345.0,500.0,31% off,In Stock,https://www.flipkart.com/plant-fix-plix-peaches-lemon-detan-body-lotion-5-niacinamide-reduce-tan-brighten-skin/p/itmb3effe5351e9d?pid=MSCH8G5K5X7ABHGC&lid=LSTMSCH8G5K5X7ABHGCCAF5R0&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_5&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCH8G5K5X7ABHGC.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,6,Sponsored,Chemist at Play Bright Boost SPF Body Lotion with 5% Ni...,409.0,549.0,25% off,In Stock,https://www.flipkart.com/chemist-play-bright-boost-spf-body-lotion-5-niacinamide-50-pa/p/itmdaa48b033681f?pid=MSCHCTMJSNUKVSKW&lid=LSTMSCHCTMJSNUKVSKW0EUF2D&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_6&otracker=search&fm=organic&iid=en_33aVLDhSDDu5wJM9ZCjDYm4iTKWjIWtnQnWiGuD9X35hOkSIPxyC0F90Qt5JRuK7lGk6BUXhjmAIZCIXSGth0fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,7,Organic,Pilgrim Spanish Squalane & Niacinamide GLOW BODY LOTION...,289.0,445.0,35% off,In Stock,https://www.flipkart.com/pilgrim-spanish-squalane-niacinamide-glow-body-lotion-cocoa-butter/p/itm550f52169833a?pid=MSCH5XVDXAHSTRVP&lid=LSTMSCH5XVDXAHSTRVPKCOCN3&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_7&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCH5XVDXAHSTRVP.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,8,Organic,POND's NIACINAMIDE TRIPLE VITAMIN SMOOTH SKIN LOTION 27...,315.0,410.0,23% off,In Stock,https://www.flipkart.com/pond-s-niacinamide-triple-vitamin-smooth-skin-lotion-275-ml-se-t-1/p/itm18a1cbbcdf056?pid=MSCHDNHHKDQGCYVM&lid=LSTMSCHDNHHKDQGCYVMBW37QL&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_8&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCHDNHHKDQGCYVM.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,9,Organic,WishCare 10% AHA + 1% BHA Body Lotion - Smooths Rough &...,400.0,499.0,19% off,In Stock,https://www.flipkart.com/wishcare-10-aha-1-bha-body-lotion-smooths-rough-bumpy-skin-niacinamide/p/itm7bc2ccc506c67?pid=MSCGGFCSYGYAJBHZ&lid=LSTMSCGGFCSYGYAJBHZ7FBF8R&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_9&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCGGFCSYGYAJBHZ.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
niacinamide body lotion,10,Organic,Foxtale SPF 30 Detan Body Lotion with Niacinamide & Vit...,354.0,499.0,29% off,In Stock,https://www.flipkart.com/foxtale-spf-30-detan-body-lotion-niacinamide-vitamin-cfor-glowing-skin/p/itm68c3a7b4c1e15?pid=MSCH3XWFDX33DQMH&lid=LSTMSCH3XWFDX33DQMHCQT83J&marketplace=FLIPKART&q=niacinamide+body+lotion&store=g9b%2Fema%2F5la%2F1ke&srno=s_1_10&otracker=search&fm=organic&iid=d204d8c1-9f5f-4589-8c51-1c46e7907cfd.MSCH3XWFDX33DQMH.SEARCH&ppt=None&ppn=None&ssid=dpn2yq455s0000001752813371000&qH=14559ebbd6c51013
hyaluronic acid serum,1,Sponsored,vellasio 15% Vitamin C Serum with Hyaluronic Acid & Koj...,560.0,599.0,6% off,In Stock,https://www.flipkart.com/vellasio-15-vitamin-c-serum-hyaluronic-acid-kojic-water-based-skin-brightening-suitable-all-men-women/p/itm51464b8652c59?pid=KMTH74Y4XT2GMAQG&lid=LSTKMTH74Y4XT2GMAQGDUJIB8&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_1&otracker=search&fm=organic&iid=en_kKmAC0PmMureyFFREKotU-d8pJQRbtancLdKg5xoTjh_kh8ubG17U-cBHh7zjFs2RTdrvle8p0sy7H2IbbCPnw%3D%3D&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,2,Sponsored,HYPHEN Brightening 5% Niacinamide 1% Alpha Arbutin Face...,611.0,649.0,5% off,In Stock,https://www.flipkart.com/hyphen-brightening-5-niacinamide-1-alpha-arbutin-face-serum-25-vit-c-rich-kakaduplum/p/itme22a470fc4492?pid=BSTGTMVZZHVJPUR4&lid=LSTBSTGTMVZZHVJPUR4BFHUKN&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_2&otracker=search&fm=organic&iid=en_kKmAC0PmMureyFFREKotU-d8pJQRbtancLdKg5xoTji3RW6uYCLamUc59_1DiQ8A0okpkf9rZhIuBanzCXn6bg%3D%3D&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,3,Organic,UNDERATED Multimolecular Hyaluronic 2% Acid Face Serum,181.0,349.0,48% off,In Stock,https://www.flipkart.com/underated-multimolecular-hyaluronic-2-acid-face-serum/p/itm15a52a216cc89?pid=ATAGTHCNPGCB5JS8&lid=LSTATAGTHCNPGCB5JS85PZYB6&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_3&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.ATAGTHCNPGCB5JS8.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,4,Organic,Minimalist 2% Hyaluronic Acid Serum for Face - Serum Fo...,569.0,599.0,5% off,In Stock,https://www.flipkart.com/minimalist-2-hyaluronic-acid-serum-face-glowing-skin-intense-hydration/p/itmcab139acff3ce?pid=FRNGFYU8KZFKCDNG&lid=LSTFRNGFYU8KZFKCDNG1OOORG&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_4&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.FRNGFYU8KZFKCDNG.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,5,Organic,UrbanBotanics 2.5% Hyaluronic Acid Serum for Face - Ser...,361.0,499.0,27% off,In Stock,https://www.flipkart.com/urbanbotanics-2-5-hyaluronic-acid-serum-face-glowing-skin-intense-hydration/p/itm50836d49bda48?pid=BSTGFGWTGYPDZGSE&lid=LSTBSTGFGWTGYPDZGSEPDUBU8&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_5&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.BSTGFGWTGYPDZGSE.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,6,Sponsored,flywing 15% Vitamin C Serum For Brighter Skin | Vita C+...,264.0,649.0,59% off,In Stock,https://www.flipkart.com/flywing-15-vitamin-c-serum-brighter-skin-vita-c-e-hyaluronic-acid/p/itmc95cb30fdf646?pid=KMTH52WSQM4BFGXV&lid=LSTKMTH52WSQM4BFGXVUGXQXU&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_6&otracker=search&fm=organic&iid=en_kKmAC0PmMureyFFREKotU-d8pJQRbtancLdKg5xoTjhR-Xhsa2lp7P8PMDcoL4Xtd80457WY12nmjwdVosi0dw%3D%3D&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,7,Organic,RoseBrite Niacinamide 5% Pigment Corrector Serum with A...,215.0,999.0,78% off,In Stock,https://www.flipkart.com/rosebrite-niacinamide-5-pigment-corrector-serum-alpha-arbutin-hyaluronic-acid-refined-clear-hydrated-skin/p/itm0a4bd66167ea5?pid=KMTHDX2KWSFCTEYZ&lid=LSTKMTHDX2KWSFCTEYZDDZKDU&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_7&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.KMTHDX2KWSFCTEYZ.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,8,Organic,Ventina Organics 2% Hyaluronic Acid Serum for Face - Se...,102.0,349.0,70% off,In Stock,https://www.flipkart.com/ventina-organics-2-hyaluronic-acid-serum-face-glowing-skin-intense-hydration/p/itm5d5dc8c14ffa5?pid=BSTGYNHDHFYRYUFE&lid=LSTBSTGYNHDHFYRYUFENQMSG4&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_8&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.BSTGYNHDHFYRYUFE.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,9,Organic,Plum 2% Hyaluronic Acid Serum with Bulgarian Rose | Ins...,509.0,599.0,15% off,In Stock,https://www.flipkart.com/plum-2-hyaluronic-acid-serum-bulgarian-rose-instant-hydration-plump-bouncy-skin-daily-use-face-all-types-fragrance-free/p/itmd07751a9026eb?pid=FRNG5R4P3ZSCHZDC&lid=LSTFRNG5R4P3ZSCHZDCTXZLKK&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_9&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.FRNG5R4P3ZSCHZDC.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
hyaluronic acid serum,10,Organic,Dr. Sheth's Haldi & Hyaluronic Acid Serum for Intense H...,399.0,499.0,20% off,In Stock,https://www.flipkart.com/dr-sheth-s-haldi-hyaluronic-acid-serum-intense-hydration-plump-skin/p/itm0a486904ee3e0?pid=FRNGKGZNY374KNPF&lid=LSTFRNGKGZNY374KNPFGAEEGO&marketplace=FLIPKART&q=hyaluronic+acid+serum&store=g9b%2Fema%2F5la%2F8um&srno=s_1_10&otracker=search&fm=organic&iid=cf443eb5-3130-459d-8385-015f657adc04.FRNGKGZNY374KNPF.SEARCH&ppt=None&ppn=None&ssid=udo579scxc0000001752813387739&qH=ff5eef55e639cedf
